file,line,status,snippet
ItemManager/Views/VIP/VIPCenterView.swift,810,localized,"Text(""%d喵币"".appLocalized(selectedPlan.meowCoins))"
ItemManager/Views/VIP/VIPCenterView.swift,840,localized,"Text(""喵币不足？前往商店获取喵币"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,860,localized,"Text(""请阅读并同意"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,867,localized,"Button(""会员协议"".appLocalized) {"
ItemManager/Views/VIP/VIPCenterView.swift,874,localized,"Text(""和"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,878,localized,"Button(""使用协议"".appLocalized) {"
ItemManager/Views/VIP/VIPCenterView.swift,887,localized,"Text(""VIP 为喵币兑换型权益，不自动续费。"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,1169,localized,"Text(""萌宠商店"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,1182,localized,"Text(""主题皮肤商店"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,1191,localized,"Text(""· 更多会员权益正在路上"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,1209,localized,"return vipManager.isInTrialPeriod ? ""你正在体验 VIP 中"".appLocalized : ""你已经拥有 VIP 身份"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1211,localized,"return ""升级为 VIP，解锁更完整的智能体验"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1217,localized,"? ""体验期间即可抢先感受多模态智能、专属身份和会员优惠。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1218,localized,": ""专属权益已生效，快去试试萌宠智能对话、卡片皮肤和会员优惠。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1220,localized,"return ""本地能力依然可用，涉及第三方模型和 API 的智能能力会在开通后完整开放。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1226,localized,"return ""黑金尊享"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1228,localized,"return ""莫妮卡粉"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1230,localized,"return ""跟随主题"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1232,localized,"return ""天空音乐会"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1234,localized,"return ""天鹅入梦"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1246,localized,"message: ""开通 VIP 后即可解锁专属身份标识、靓号与卡片皮肤。右上角的「设置卡片」入口也会继续保留。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1252,localized,"message: ""VIP 期间萌宠商店享 %@，\n主题皮肤商店 %@。"".appLocalized(VIPManager.petShopDiscountText, VIPManager.themeSkinDiscountText)"
ItemManager/Views/VIP/VIPCenterView.swift,1257,localized,"message: ""VIP 期间可直接使用魔法配色；若你已经单独花喵币解锁，就算 VIP 到期也不会关闭。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1272,localized,"message: ""开通 VIP 后，可以把 Pink House 的桌面图标换成礼服、珍珠、月光等专属风格。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1278,localized,"message: ""会员周报，后续会补充每周衣橱、萌宠与消费概览。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,1283,localized,"message: ""后续会持续补充主题皮肤商店、周报与更多会员限定内容。"".appLocalized"
ItemManager/Views/VIP/VIPTrialPopupView.swift,162,localized,"Text(""先体验 3 天 VIP"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,166,localized,"Text(""解锁智能能力、尊贵身份与会员优惠"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,173,localized,"privilegeRow(icon: ""bubble.left.and.bubble.right.fill"", text: ""萌宠智能对话与多模态能力"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,174,localized,"privilegeRow(icon: ""crown.fill"", text: ""专属 VIP 身份与卡片皮肤"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,175,localized,"privilegeRow(icon: ""ticket.fill"", text: ""萌宠商店 %@"".appLocalized(VIPManager.petShopDiscountText))"
ItemManager/Views/VIP/VIPTrialPopupView.swift,178,localized,"Text(""体验结束后可继续兑换 1个月 / 3个月 会员时长"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,192,localized,"Text(""确认体验"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,211,localized,"Text(""稍后"".appLocalized)"
ItemManager/Views/VIP/VIPTrialPopupView.swift,328,low-priority,"onConfirm: { print(""确认体验"") },"
ItemManager/Views/VIP/VIPTrialPopupView.swift,329,low-priority,"onDismiss: { print(""关闭弹窗"") }"
ItemManager/Views/VIP/VIPVisualSystem.swift,290,localized,"return ""经典尊享 · 深色金边"".appLocalized"
ItemManager/Views/VIP/VIPVisualSystem.swift,292,localized,"return ""默认梦幻粉 · 无主题时回退"".appLocalized"
ItemManager/Views/VIP/VIPVisualSystem.swift,294,localized,"return ""随当前启用的天空/天鹅主题自动变化"".appLocalized"
ItemManager/Views/VIP/VIPVisualSystem.swift,296,localized,"return ""需拥有天空音乐会主题"".appLocalized"
ItemManager/Views/VIP/VIPVisualSystem.swift,298,localized,"return ""需拥有天鹅入梦主题"".appLocalized"
